0.841439007658765	5.05431244917274	-1
0.914836277060723	3.68101142750172	-1
0.699377941500476	5.18879306704380	-1
2.96603127368729	2.98541951956498	1
0.603410327569870	5.12200074769967	-1
0.729550000132573	4.41183932611621	-1
2.53535378056903	3.83895950635897	1
3.28390079569597	5.28873534821993	-1
2.67634708012280	5.13788087608814	-1
1.40120824162269	3.22519645427469	1
0.973948144548161	2.60949896794937	1
2.58934677919975	2.79258225340308	1
2.72575113230171	2.67972273600818	1
3.41816311272261	4.27305375411092	1
3.25969276664288	4.58930980944100	1
1.69261626916318	4.13222915865290	-1
2.67274543867732	3.58861923862846	1
2.15498068226268	3.10144549937672	1
2.58655127110037	4.61352997723130	-1
2.20068639830684	5.08241055178362	-1
2.89427391643193	4.73489815240452	1
3.13548892617893	3.31380691416024	1
0.772485993236491	3.45762331384184	-1
2.39220270062096	5.18404312334445	-1
0.997447309104704	4.53214925427076	-1
2.66359177410502	5.07482717484741	-1
1.27889147397982	4.76392157066383	-1
0.937386950010972	3.93408474170658	-1
1.99527415203375	5.37141571923521	-1
1.30864240226977	4.15835441748107	-1
2.58534751405100	4.88871718871009	-1
0.600025791507803	4.25173989730319	-1
0.899071917357176	4.74839769250958	-1
3.24147502647430	5.31005610928313	-1
2.64321235545956	3.93810062078408	1
2.16217040192445	3.52698159177840	1
3.16349853391036	4.86922278018066	1
3.26631752261024	2.85219291299057	1
3.25695175693665	3.99159061522150	1
1.12200237544628	2.62579012099485	1
0.557850893198431	3.22362664838208	-1
1.71637358788099	4.78236768313901	-1
1.78949183503739	4.19725048546946	-1
1.04802369247667	5.40866249937308	-1
2.98554116805226	3.83044055008336	1
0.629064666693029	5.01623588346996	-1
0.584256124847467	3.98945705977554	-1
0.581782899091778	4.00235245525877	-1
2.05757138445867	5.42437832718519	-1
1.35477185671818	2.84305180845462	1
2.20407932004785	5.00852375400208	-1
0.961569713720250	3.15960504008979	-1
0.845413135124577	3.92850187794499	-1
2.69785758692710	4.76313432156950	-1
3.10124905233310	3.35910299123829	1
1.77431966818266	2.76806334686736	1
1.94902169208839	4.94715557579104	-1
2.77454787970050	4.82668297712669	-1
3.30534666038476	4.03781391015379	1
2.32737113297014	4.20214415848709	1
2.54537520921955	4.18018632326111	1
0.830186576725777	2.91875233255775	-1
2.90349753036693	5.10041046364582	-1
0.892729077643136	4.85688593029400	-1
0.894740467025411	2.97960360360702	-1
0.854320679111346	5.48275434791046	-1
0.704947665576435	4.04110793040130	-1
2.17358748687673	3.44849728145178	1
2.29733625850281	3.38395084115403	1
1.00144543284656	2.97062615951406	1
2.54080398421054	5.47992008910818	-1
2.77751402374217	4.71060554170937	1
1.52065904026550	4.50309115404361	-1
0.718403868800269	5.05074282856120	-1
2.96929982021863	5.08438928471125	-1
2.40868653344636	4.30125347265508	1
1.38215762070373	4.66427495724184	-1
1.82536987069423	3.78300079182492	1
1.92134042326756	3.31249603221265	1
1.01081113297970	5.05318726260332	-1
0.531757257053562	5.49372246921036	-1
3.26423144528772	3.08646908848181	1
1.62333235616768	4.90476034592857	-1
